Timestamp;Symbol No 1;Symbol No 2;Symbol No 3;Symbol No 4
1230400;3848;3848;-7696;3776
1230500;3776;-7552;3816;3816
1230600;-7632;3708;3708;-7416
1230700;3708;3708;-7416;3688
1230800;3688;-7376;3636;3636
1230900;-7272;3568;3568;-7136
1231000;3520;3520;-7040;3472
1231100;3472;-6944;3440;3440
1231200;-6880;3400;3400;-6800
1231300;3380;3380;-6760;3364
1231400;3364;-6728;3272;3272
1231500;-6544;3208;3208;-6416
1231600;3176;3176;-6352;3112
1231700;3112;-6224;3072;3072
1231800;-6144;3068;3068;-6136
1231900;3028;3028;-6056;3044
1232000;3044;-6088;2928;2928
1232100;-5856;2888;2888;-5776
1232200;2864;2864;-5728;2792
1232300;2792;-5584;2772;2772
1232400;-5544;2752;2752;-5504
1232500;16100;16100;-32200;17968
1232600;17968;29600;18592;18592
1232700;28352;18652;18652;28232
1232800;18804;18804;27928;18628
1232900;18628;28280;18652;18652
1233000;28232;17912;17912;29712
1233100;18496;18496;28544;18508
1233200;18508;28520;18428;18428
1233300;28680;18476;18476;28584
1233400;18324;18324;28888;18320
1233500;18320;28896;18176;18176
1233600;29184;18200;18200;29136
1233700;18148;18148;29240;18044
1233800;18044;29448;18072;18072
1233900;29392;18012;18012;29512
1234000;17948;17948;29640;17952
1234100;17952;29632;17908;17908
1234200;29720;17916;17916;29704
1234300;18392;18392;28752;17772
1234400;17772;29992;17720;17720
1234500;30096;17704;17704;30128
1234600;17720;17720;30096;17636
1234700;17636;30264;17628;17628
1234800;30280;17552;17552;30432
1234900;17544;17544;30448;17496
1235000;17496;30544;17488;17488
1235100;30560;17424;17424;30688
1235200;17320;17320;30896;17300
1235300;17300;30936;17280;17280
1235400;30976;17232;17232;31072
1235500;17268;17268;31000;17224
1235600;17224;31088;17116;17116
1235700;31304;17072;17072;31392
1235800;17028;17028;31480;16988
1235900;16988;31560;16988;16988
1236000;31560;17008;17008;31520
1236100;16884;16884;31768;16864
1236200;16864;31808;16892;16892
1236300;31752;16960;16960;31616
1236400;16912;16912;31712;16884
1236500;16884;31768;16924;16924
1236600;31688;16984;16984;31568
1236700;16924;16924;31688;16936
1236800;16936;31664;16972;16972
1236900;31592;16940;16940;31656
1237000;16976;16976;31584;16988
1237100;16988;31560;17008;17008
1237200;31520;16972;16972;31592
1237300;17124;17124;31288;17020
1237400;17020;31496;17048;17048
1237500;31440;17004;17004;31528
1237600;16988;16988;31560;17060
1237700;17060;31416;17020;17020
1237800;31496;17012;17012;31512
1237900;16904;16904;31728;16908
1238000;16908;31720;16804;16804
1238100;31928;16780;16780;31976
1238200;16640;16640;32256;16668
1238300;16668;32200;16588;16588
1238400;32360;16708;16708;32120
1238500;16452;16452;32632;16416
1238600;16416;32704;16292;16292
1238700;-32584;16228;16228;-32456
1238800;16184;16184;-32368;16196
1238900;16196;-32392;16060;16060
1239000;-32120;16012;16012;-32024
1239100;15972;15972;-31944;15900
1239200;15900;-31800;15916;15916
1239300;-31832;15880;15880;-31760
1239400;15832;15832;-31664;15872
1239500;15872;-31744;15724;15724
1239600;-31448;15696;15696;-31392
1239700;15712;15712;-31424;15512
1239800;15512;-31024;15588;15588
1239900;-31176;15480;15480;-30960
1240000;15460;15460;-30920;15416
1240100;15416;-30832;15324;15324
1240200;-30648;15316;15316;-30632
1240300;15192;15192;-30384;15264
1240400;15264;-30528;15124;15124
1240500;-30248;15164;15164;-30328
1240600;15228;15228;-30456;15236
1240700;15236;-30472;15316;15316
1240800;-30632;15344;15344;-30688
1240900;15372;15372;-30744;15328
1241000;15328;-30656;15364;15364
1241100;-30728;14988;14988;-29976
1241200;15404;15404;-30808;15432
1241300;15432;-30864;15432;15432
1241400;-30864;15532;15532;-31064
1241500;15572;15572;-31144;15556
1241600;15556;-31112;15588;15588
1241700;-31176;15608;15608;-31216
1241800;15632;15632;-31264;15892
1241900;15892;-31784;15684;15684
1242000;-31368;15616;15616;-31232
1242100;15676;15676;-31352;15680
1242200;15680;-31360;15660;15660
1242300;-31320;15648;15648;-31296
1242400;15692;15692;-31384;15716
1242500;15716;-31432;15608;15608
1242600;-31216;15708;15708;-31416
1242700;15684;15684;-31368;15616
1242800;15616;-31232;15704;15704
1242900;-31408;15676;15676;-31352
1243000;15644;15644;-31288;15684
1243100;15684;-31368;15696;15696
1243200;-31392;15728;15728;-31456
1243300;15612;15612;-31224;15604
1243400;15604;-31208;15600;15600
1243500;-31200;15672;15672;-31344
1243600;15560;15560;-31120;15660
1243700;15660;-31320;15640;15640
1243800;-31280;15640;15640;-31280
1243900;15580;15580;-31160;15632
1244000;15632;-31264;15648;15648
1244100;-31296;15564;15564;-31128
1244200;15592;15592;-31184;15608
1244300;15608;-31216;15584;15584
1244400;-31168;15916;15916;-31832
1244500;15584;15584;-31168;15580
1244600;15580;-31160;15628;15628
1244700;-31256;15592;15592;-31184
1244800;15592;15592;-31184;15584
1244900;15584;-31168;15600;15600
1245000;-31200;15552;15552;-31104
1245100;15568;15568;-31136;15484
1245200;15484;-30968;15500;15500
1245300;-31000;15516;15516;-31032
1245400;15544;15544;-31088;15520
1245500;15520;-31040;15524;15524
1245600;-31048;15548;15548;-31096
1245700;15492;15492;-30984;15588
1245800;15588;-31176;-8352;-8352
1245900;16704;-5992;-5992;11984
1246000;-5856;-5856;11712;-5860
1246100;-5860;11720;-5788;-5788
1246200;11576;-5804;-5804;11608
1246300;-5800;-5800;11600;-5808
1246400;-5808;11616;-5868;-5868
1246500;11736;-5764;-5764;11528
1246600;-5812;-5812;11624;-5828
1246700;-5828;11656;-5796;-5796
1246800;11592;-5832;-5832;11664
1246900;-5812;-5812;11624;-5740
1247000;-5740;11480;-5796;-5796
1247100;11592;-5812;-5812;11624
1247200;-5772;-5772;11544;-5808
1247300;-5808;11616;-5788;-5788
1247400;11576;-5752;-5752;11504
1247500;-5816;-5816;11632;-5832
1247600;-5832;11664;-5768;-5768
1247700;11536;-5772;-5772;11544
1247800;-5800;-5800;11600;-5728
1247900;-5728;11456;-5796;-5796
1248000;11592;-5776;-5776;11552
1248100;-5752;-5752;11504;-6196
1248200;-6196;12392;-5788;-5788
1248300;11576;-5644;-5644;11288
1248400;-5788;-5788;11576;-5796
1248500;-5796;11592;-5788;-5788
1248600;11576;-5772;-5772;11544
1248700;-5824;-5824;11648;-5844
1248800;-5844;11688;-5788;-5788
1248900;11576;-5820;-5820;11640
1249000;-5828;-5828;11656;-5832
1249100;-5832;11664;-5848;-5848
1249200;11696;-5896;-5896;11792
1249300;-5840;-5840;11680;-5908
1249400;-5908;11816;-5860;-5860
1249500;11720;-5896;-5896;11792
1249600;-5956;-5956;11912;-5976
1249700;-5976;11952;-6040;-6040
1249800;12080;-6348;-6348;12696
1249900;-6084;-6084;12168;-6120
1250000;-6120;12240;-6148;-6148
1250100;12296;-6160;-6160;12320
1250200;-6204;-6204;12408;-6296
1250300;-6296;12592;-6296;-6296
1250400;12592;-6336;-6336;12672
1250500;-6424;-6424;12848;-6396
1250600;-6396;12792;-6472;-6472
1250700;12944;-6480;-6480;12960
1250800;-6532;-6532;13064;-6584
1250900;-6584;13168;-6552;-6552
1251000;13104;-6608;-6608;13216
1251100;-6644;-6644;13288;-6656
1251200;-6656;13312;-6764;-6764
1251300;13528;-6724;-6724;13448
1251400;-6788;-6788;13576;-6820
1251500;-6820;13640;-6816;-6816
1251600;13632;-6828;-6828;13656
1251700;-6836;-6836;13672;-6892
1251800;-6892;13784;-6936;-6936
1251900;13872;-6952;-6952;13904
1252000;-6960;-6960;13920;-6924
1252100;-6924;13848;-6996;-6996
1252200;13992;-7092;-7092;14184
1252300;-7092;-7092;14184;-7100
1252400;-7100;14200;-7116;-7116
1252500;14232;-7176;-7176;14352
1252600;-7256;-7256;14512;-7240
1252700;-7240;14480;-7276;-7276
1252800;14552;-7316;-7316;14632
1252900;-7364;-7364;14728;-7324
1253000;-7324;14648;-7388;-7388
1253100;14776;-7304;-7304;14608
1253200;-7328;-7328;14656;-7372
1253300;-7372;14744;-7400;-7400
1253400;14800;-7424;-7424;14848
1253500;-7444;-7444;14888;-7516
1253600;-7516;15032;-7556;-7556
1253700;15112;-7604;-7604;15208
1253800;-7616;-7616;15232;-7688
1253900;-7688;15376;-7744;-7744
1254000;15488;-7848;-7848;15696
1254100;-7904;-7904;15808;-7952
1254200;-7952;15904;-8444;-8444
1254300;16888;-8084;-8084;16168
1254400;-8200;-8200;16400;-8336
1254500;-8336;16672;-8360;-8360
1254600;16720;-8500;-8500;17000
1254700;-8512;-8512;17024;-8628
1254800;-8628;17256;-8728;-8728
1254900;17456;-8784;-8784;17568
1255000;-8820;-8820;17640;-8864
1255100;-8864;17728;-9000;-9000
1255200;18000;-9056;-9056;18112
1255300;-9092;-9092;18184;-9192
1255400;-9192;18384;-9132;-9132
1255500;18264;-9216;-9216;18432
1255600;-9228;-9228;18456;-9280
1255700;-9280;18560;-9328;-9328
1255800;18656;-9312;-9312;18624
1255900;-9332;-9332;18664;-9316
1256000;-9316;18632;-9296;-9296
1256100;18592;-9312;-9312;18624
1256200;-9176;-9176;18352;-9156
1256300;-9156;18312;-9160;-9160
1256400;18320;-9124;-9124;18248
1256500;-9060;-9060;18120;-9064
1256600;-9064;18128;-9068;-9068
1256700;18136;-9064;-9064;18128
1256800;-9124;-9124;18248;-9048
1256900;-9048;18096;-9100;-9100
1257000;18200;-9104;-9104;18208
1257100;-9132;-9132;18264;-9192
1257200;-9192;18384;-9188;-9188
1257300;18376;-9204;-9204;18408
1257400;-9232;-9232;18464;-9284
1257500;-9284;18568;-9312;-9312
1257600;18624;-9352;-9352;18704
1257700;-9396;-9396;18792;-9460
1257800;-9460;18920;-9468;-9468
1257900;18936;-9548;-9548;19096
1258000;-9532;-9532;19064;-9612
1258100;-9612;19224;-9680;-9680
1258200;19360;-9744;-9744;19488
1258300;-9732;-9732;19464;-9744
1258400;-9744;19488;-9780;-9780
1258500;19560;-9864;-9864;19728
1258600;-9872;-9872;19744;-10264
1258700;-10264;20528;-9904;-9904
1258800;19808;-9936;-9936;19872
1258900;-10004;-10004;20008;-10056
1259000;-10056;20112;-9968;-9968
1259100;19936;-10024;-10024;20048
1259200;-14896;-14896;29792;-13376
1259300;-13376;26752;-13632;-13632
1259400;27264;-13880;-13880;27760
1259500;-13996;-13996;27992;-13972
1259600;-13972;27944;-14000;-14000
1259700;28000;-14056;-14056;28112
1259800;-14004;-14004;28008;-14016
1259900;-14016;28032;-14056;-14056
1260000;28112;-13940;-13940;27880
1260100;-14000;-14000;28000;-13948
1260200;-13948;27896;-13812;-13812
1260300;27624;-13896;-13896;27792
1260400;-13904;-13904;27808;-13864
1260500;-13864;27728;-13820;-13820
1260600;27640;-13796;-13796;27592
1260700;-13800;-13800;27600;-13756
1260800;-13756;27512;-13772;-13772
1260900;27544;-13740;-13740;27480
1261000;-13880;-13880;27760;-13692
1261100;-13692;27384;-13696;-13696
1261200;27392;-13616;-13616;27232
1261300;-13640;-13640;27280;-13620
1261400;-13620;27240;-13988;-13988
1261500;27976;-13576;-13576;27152
1261600;-13512;-13512;27024;-13860
1261700;-13860;27720;-13416;-13416
1261800;26832;-13392;-13392;26784
1261900;-13336;-13336;26672;-13284
1262000;-13284;26568;-13284;-13284
1262100;26568;-13268;-13268;26536
1262200;-13152;-13152;26304;-13148
1262300;-13148;26296;-13160;-13160
1262400;26320;-13044;-13044;26088
1262500;-13068;-13068;26136;-13056
1262600;-13056;26112;-12980;-12980
1262700;25960;-13008;-13008;26016
1262800;-12936;-12936;25872;-12788
1262900;-12788;25576;-12876;-12876
1263000;25752;-12860;-12860;25720
1263100;-12872;-12872;25744;-12788
1263200;-12788;25576;-12784;-12784
1263300;25568;-12736;-12736;25472
1263400;-12672;-12672;25344;-12604
1263500;-12604;25208;-12616;-12616
1263600;25232;-12612;-12612;25224
1263700;-12544;-12544;25088;-12472
1263800;-12472;24944;-12408;-12408
1263900;24816;-12348;-12348;24696
1264000;-12272;-12272;24544;-12252
1264100;-12252;24504;-12252;-12252
1264200;24504;-12244;-12244;24488
1264300;-12200;-12200;24400;-12128
1264400;-12128;24256;-12148;-12148
1264500;24296;-12168;-12168;24336
1264600;-12120;-12120;24240;-12060
1264700;-12060;24120;-12064;-12064
1264800;24128;-12088;-12088;24176
1264900;-12068;-12068;24136;-12036
1265000;-12036;24072;-12044;-12044
1265100;24088;-12008;-12008;24016
1265200;-11972;-11972;23944;-12040
1265300;-12040;24080;-12032;-12032
1265400;24064;-12020;-12020;24040
1265500;-12084;-12084;24168;-11980
1265600;-11980;23960;-12020;-12020
1265700;24040;-11996;-11996;23992
1265800;-12008;-12008;24016;-11952
1265900;-11952;23904;-12004;-12004
1266000;24008;-11976;-11976;23952
1266100;-12036;-12036;24072;-11956
1266200;-11956;23912;-12024;-12024
1266300;24048;-12056;-12056;24112
1266400;-12064;-12064;24128;-11984
1266500;-11984;23968;-11960;-11960
1266600;23920;-11992;-11992;23984
1266700;-12016;-12016;24032;-12048
1266800;-12048;24096;-12088;-12088
1266900;24176;-11984;-11984;23968
1267000;-11948;-11948;23896;-12024
1267100;-12024;24048;-12016;-12016
1267200;24032;-11992;-11992;23984
1267300;-11960;-11960;23920;-11896
1267400;-11896;23792;-11948;-11948
1267500;23896;-11932;-11932;23864
1267600;-11948;-11948;23896;-11916
1267700;-11916;23832;-11956;-11956
1267800;23912;-11952;-11952;23904
1267900;-11916;-11916;23832;-11984
1268000;-11984;23968;-11896;-11896
1268100;23792;-11868;-11868;23736
1268200;-11920;-11920;23840;-11960
1268300;-11960;23920;-11920;-11920
1268400;23840;-11836;-11836;23672
1268500;-11832;-11832;23664;-11872
1268600;-11872;23744;-11872;-11872
1268700;23744;-11860;-11860;23720
1268800;-11860;-11860;23720;-11748
1268900;-11748;23496;-11816;-11816
1269000;23632;-11828;-11828;23656
1269100;-11772;-11772;23544;-11792
1269200;-11792;23584;-11680;-11680
1269300;23360;-11664;-11664;23328
1269400;-11664;-11664;23328;-11712
1269500;-11712;23424;-11712;-11712
1269600;23424;-11636;-11636;23272
1269700;-11604;-11604;23208;-11588
1269800;-11588;23176;-11640;-11640
1269900;23280;-11608;-11608;23216
1270000;-11524;-11524;23048;-11504
1270100;-11504;23008;-11544;-11544
1270200;23088;-11448;-11448;22896
1270300;-11392;-11392;22784;-11420
1270400;-11420;22840;-11336;-11336
1270500;22672;-11320;-11320;22640
1270600;-11228;-11228;22456;-11236
1270700;-11236;22472;-11236;-11236
1270800;22472;-11184;-11184;22368
1270900;-11144;-11144;22288;-11084
1271000;-11084;22168;-11112;-11112
1271100;22224;-10940;-10940;21880
1271200;-10964;-10964;21928;-10876
1271300;-10876;21752;-10848;-10848
1271400;21696;-10828;-10828;21656
1271500;-10840;-10840;21680;-10752
1271600;-10752;21504;-10732;-10732
1271700;21464;-10668;-10668;21336
1271800;-10632;-10632;21264;-10568
1271900;-10568;21136;-11120;-11120
1272000;22240;-10444;-10444;20888
1272100;-10380;-10380;20760;-10584
1272200;-10584;21168;-10352;-10352
1272300;20704;-10292;-10292;20584
1272400;-10196;-10196;20392;-10184
1272500;-10184;20368;-10136;-10136
1272600;20272;7700;7700;-15400
1272700;6736;6736;-13472;6256
1272800;6256;-12512;6024;6024
1272900;-12048;5956;5956;-11912
1273000;5932;5932;-11864;5996
1273100;5996;-11992;6048;6048
1273200;-12096;6120;6120;-12240
1273300;6096;6096;-12192;6160
1273400;6160;-12320;6084;6084
1273500;-12168;6228;6228;-12456
1273600;6256;6256;-12512;6268
1273700;6268;-12536;6348;6348
1273800;-12696;6376;6376;-12752
1273900;6400;6400;-12800;6544
1274000;6544;-13088;6600;6600
1274100;-13200;6584;6584;-13168
1274200;6740;6740;-13480;6688
1274300;6688;-13376;6804;6804
1274400;-13608;6844;6844;-13688
1274500;6876;6876;-13752;6952
1274600;6952;-13904;7064;7064
1274700;-14128;7140;7140;-14280
1274800;7172;7172;-14344;7300
1274900;7300;-14600;7380;7380
1275000;-14760;7324;7324;-14648
1275100;7408;7408;-14816;7568
1275200;7568;-15136;7496;7496
1275300;-14992;7688;7688;-15376
1275400;7700;7700;-15400;7664
1275500;7664;-15328;7716;7716
1275600;-15432;7800;7800;-15600
1275700;7980;7980;-15960;7964
1275800;7964;-15928;8060;8060
1275900;-16120;8108;8108;-16216
1276000;8212;8212;-16424;8304
1276100;8304;-16608;8372;8372
1276200;-16744;8392;8392;-16784
1276300;8512;8512;-17024;8528
1276400;8528;-17056;8620;8620
1276500;-17240;8664;8664;-17328
1276600;8764;8764;-17528;8808
1276700;8808;-17616;8840;8840
1276800;-17680;8852;8852;-17704
1276900;8964;8964;-17928;8904
1277000;8904;-17808;8896;8896
1277100;-17792;8800;8800;-17600
1277200;8824;8824;-17648;8860
1277300;8860;-17720;8788;8788
1277400;-17576;8832;8832;-17664
1277500;8900;8900;-17800;8868
1277600;8868;-17736;8980;8980
1277700;-17960;8868;8868;-17736
1277800;8832;8832;-17664;8800
1277900;8800;-17600;8844;8844
1278000;-17688;8860;8860;-17720
1278100;8936;8936;-17872;8804
1278200;8804;-17608;8868;8868
1278300;-17736;8908;8908;-17816
1278400;8872;8872;-17744;8956
1278500;8956;-17912;9000;9000
1278600;-18000;8848;8848;-17696
1278700;8892;8892;-17784;8828
1278800;8828;-17656;8912;8912
1278900;-17824;8832;8832;-17664
1279000;8884;8884;-17768;8960
1279100;8960;-17920;8884;8884
1279200;-17768;8844;8844;-17688
1279300;8980;8980;-17960;8936
1279400;8936;-17872;8904;8904
1279500;-17808;8924;8924;-17848
1279600;8828;8828;-17656;8944
1279700;8944;-17888;8968;8968
1279800;-17936;8848;8848;-17696
1279900;8972;8972;-17944;8876
1280000;8876;-17752;8888;8888
1280100;-17776;8968;8968;-17936
1280200;8884;8884;-17768;8968
1280300;8968;-17936;8884;8884
1280400;-17768;8952;8952;-17904
1280500;8968;8968;-17936;8904
1280600;8904;-17808;8908;8908
1280700;-17816;8992;8992;-17984
1280800;9032;9032;-18064;9036
1280900;9036;-18072;9152;9152
1281000;-18304;9096;9096;-18192
1281100;9220;9220;-18440;9196
1281200;9196;-18392;9340;9340
1281300;-18680;9252;9252;-18504
1281400;9352;9352;-18704;9420
1281500;9420;-18840;9516;9516
1281600;-19032;9564;9564;-19128
1281700;9624;9624;-19248;10080
1281800;10080;-20160;9744;9744
1281900;-19488;9776;9776;-19552
1282000;9852;9852;-19704;9900
1282100;9900;-19800;9900;9900
1282200;-19800;9784;9784;-19568
1282300;10048;10048;-20096;9964
1282400;9964;-19928;10020;10020
1282500;-20040;10084;10084;-20168
1282600;10192;10192;-20384;10184
1282700;10184;-20368;10228;10228
1282800;-20456;10288;10288;-20576
1282900;10356;10356;-20712;10264
1283000;10264;-20528;10520;10520
1283100;-21040;10440;10440;-20880
1283200;10444;10444;-20888;10584
1283300;10584;-21168;10564;10564
1283400;-21128;10632;10632;-21264
1283500;10664;10664;-21328;10772
1283600;10772;-21544;10796;10796
1283700;-21592;10804;10804;-21608
1283800;11252;11252;-22504;10884
1283900;10884;-21768;11000;11000
1284000;-22000;10980;10980;-21960
1284100;10868;10868;-21736;10936
1284200;10936;-21872;11108;11108
1284300;-22216;11140;11140;-22280
1284400;11164;11164;-22328;11284
1284500;11284;-22568;11316;11316
1284600;-22632;11308;11308;-22616
1284700;11388;11388;-22776;11620
1284800;11620;-23240;11480;11480
1284900;-22960;11588;11588;-23176
1285000;11544;11544;-23088;11616
1285100;11616;-23232;11792;11792
1285200;-23584;11812;11812;-23624
1285300;11896;11896;-23792;11956
1285400;11956;-23912;11792;11792
1285500;-23584;11976;11976;-23952
1285600;12072;12072;-24144;12108
1285700;12108;-24216;12200;12200
1285800;-24400;12152;12152;-24304
1285900;12256;12256;-24512;12344
1286000;12344;-24688;7308;7308
1286100;-14616;2884;2884;-5768
1286200;2924;2924;-5848;3424
1286300;3424;-6848;2880;2880
1286400;-5760;2908;2908;-5816
1286500;2976;2976;-5952;2892
1286600;2892;-5784;2928;2928
1286700;-5856;2932;2932;-5864
1286800;2956;2956;-5912;2908
1286900;2908;-5816;2944;2944
1287000;-5888;2936;2936;-5872
1287100;2968;2968;-5936;2948
1287200;2948;-5896;2944;2944
1287300;-5888;2968;2968;-5936
1287400;3024;3024;-6048;2944
1287500;2944;-5888;2948;2948
1287600;-5896;3008;3008;-6016
1287700;2948;2948;-5896;2936
1287800;2936;-5872;2900;2900
1287900;-5800;2908;2908;-5816
1288000;2860;2860;-5720;2912
1288100;2912;-5824;2792;2792
1288200;-5584;2784;2784;-5568
1288300;2796;2796;-5592;2756
1288400;2756;-5512;2716;2716
1288500;-5432;2708;2708;-5416
1288600;2688;2688;-5376;2668
1288700;2668;-5336;2664;2664
1288800;-5328;2700;2700;-5400
1288900;2560;2560;-5120;2604
1289000;2604;-5208;2660;2660
1289100;-5320;2564;2564;-5128
1289200;2524;2524;-5048;2572
1289300;2572;-5144;2584;2584
1289400;-5168;2596;2596;-5192
1289500;2612;2612;-5224;2628
1289600;2628;-5256;2688;2688
1289700;-5376;2716;2716;-5432
1289800;2804;2804;-5608;2856
1289900;2856;-5712;2860;2860
1290000;-5720;2964;2964;-5928
1290100;2960;2960;-5920;2976
1290200;2976;-5952;3052;3052
1290300;-6104;3096;3096;-6192
1290400;3128;3128;-6256;3200
1290500;3200;-6400;3272;3272
1290600;-6544;3368;3368;-6736
1290700;3260;3260;-6520;3292
1290800;3292;-6584;3236;3236
1290900;-6472;3268;3268;-6536
1291000;3248;3248;-6496;3292
1291100;3292;-6584;3240;3240
1291200;-6480;3196;3196;-6392
1291300;3400;3400;-6800;3300
1291400;3300;-6600;3312;3312
1291500;-6624;3344;3344;-6688
1291600;3480;3480;-6960;3308
1291700;3308;-6616;3392;3392
1291800;-6784;3436;3436;-6872
1291900;3548;3548;-7096;3500
1292000;3500;-7000;3592;3592
1292100;-7184;3636;3636;-7272
